계약일,자치구명,법정동명,건물명,물건금액(만원),평,평당금액(만원),층,건축년도,건물연령
2026-01-03,성북구,정릉동,정릉꿈에그린,83500,25.58005868651118,3264.261471144749,7.0,2015.0,11.0
2026-01-03,노원구,공릉동,태릉우성아파트,85000,25.704086880237167,3306.867129575144,4.0,1985.0,41.0
2026-01-03,강북구,미아동,꿈의숲롯데캐슬,92800,25.707111958132923,3609.8959755236524,11.0,2017.0,9.0
2026-01-03,강북구,미아동,꿈의숲롯데캐슬,91000,25.707111958132923,3539.8764415156506,2.0,2017.0,9.0
2026-01-03,강북구,미아동,꿈의숲해링턴플레이스,83000,17.956862389206524,4622.188342318059,3.0,2019.0,7.0
2026-01-03,중구,신당동,남산타운,167800,25.676861179175365,6535.066682375117,11.0,2002.0,24.0
2026-01-03,중구,신당동,남산타운,170000,34.75209486644281,4891.79143454039,2.0,2002.0,24.0
2026-01-03,동대문구,답십리동,답십리청솔우성,98000,25.6950116465499,3813.969861078408,11.0,2000.0,26.0
2026-01-03,영등포구,당산동4가,당산반도유보라팰리스,170000,37.698520736908975,4509.460760712566,6.0,2010.0,16.0
2026-01-03,영등포구,당산동4가,당산현대5차,159000,17.959887467102277,8853.062152602324,15.0,2000.0,26.0
2026-01-03,강북구,미아동,꿈의숲롯데캐슬,87000,25.707111958132923,3384.2774770534243,2.0,2017.0,9.0
2026-01-03,은평구,갈현동,대경아르체,80500,19.932238255135072,4038.68341174685,14.0,2024.0,2.0
2026-01-03,송파구,가락동,대림,130000,17.920561454457452,7254.2370020256585,11.0,1988.0,38.0
2026-01-03,도봉구,창동,대우그린,60500,18.14139214084763,3334.914957478739,7.0,2000.0,26.0
2026-01-03,강남구,역삼동,대우디오빌,108000,25.70892700487038,4200.875438307486,5.0,2002.0,24.0
2026-01-03,광진구,자양동,더샵스타시티,248000,36.122455153220194,6865.53554978645,31.0,2007.0,19.0
2026-01-03,영등포구,신길동,더샵파크프레스티지,137500,18.10902380736304,7592.899620800828,10.0,2022.0,4.0
2026-01-03,중랑구,상봉동,포시티,11500,4.493753214145265,2559.108044429485,11.0,2014.0,12.0
2026-01-03,성북구,장위동,푸르지오 라디우스 파크,133226,25.707111958132923,5182.456909861144,20.0,0.0,2026.0
2026-01-03,강남구,도곡동,필로스(193-45),117000,31.69071603593793,3691.932989690721,3.0,2004.0,22.0
2026-01-03,노원구,상계동,대림,82700,28.360105272710772,2916.06816,1.0,1988.0,38.0
2026-01-03,강북구,미아동,꿈의숲롯데캐슬,90000,25.707111958132923,3500.9767004000937,2.0,2017.0,9.0
2026-01-03,성북구,장위동,꿈의숲대명루첸아파트,86000,18.146837281059987,4739.117823564713,6.0,2008.0,18.0
2026-01-03,성북구,길음동,길음뉴타운7단지(두산위브),129500,25.710137036028677,5036.923755735969,13.0,2010.0,16.0
2026-01-03,광진구,구의동,강변에스케이뷰,169200,25.619384699156004,6604.37407013815,22.0,2017.0,9.0
2026-01-03,강서구,염창동,강변월드메르디앙,133500,31.16404997428684,4283.782117861753,8.0,2010.0,16.0
2026-01-03,강남구,개포동,개포주공6단지,389500,25.171673170584143,15473.742939550535,15.0,1983.0,43.0
2026-01-03,송파구,문정동,건영1,172000,25.52863236228333,6737.532883043014,5.0,1996.0,30.0
2026-01-03,영등포구,신길동,경남,94000,18.138367062951872,5182.384923282188,4.0,1999.0,27.0
2026-01-03,양천구,신정동,경남아너스빌,172000,29.09217412348368,5912.242903192264,17.0,2004.0,22.0
2026-01-03,중랑구,면목동,경남아너스빌,79700,25.701364310130987,3101.002695354339,2.0,2006.0,20.0
2026-01-03,동작구,본동,경동윈츠리버,123500,17.146141513143963,7202.786697247707,9.0,2004.0,22.0
2026-01-03,강동구,상일동,고덕자이,170000,18.132014399370785,9375.68194330903,22.0,2021.0,5.0
2026-01-03,금천구,시흥동,관악산벽산타운5,44000,17.95081223341501,2451.1425682507584,15.0,2004.0,22.0
2026-01-03,구로구,구로동,구로두산,53000,13.503947726653962,3924.7782258064512,18.0,1998.0,28.0
2026-01-03,구로구,구로동,구로두산위브,51500,11.15648727954745,4616.148318872017,11.0,2006.0,20.0
2026-01-03,성동구,옥수동,극동,167000,20.745984209093386,8049.750656167978,2.0,1986.0,40.0
2026-01-03,도봉구,방학동,금광포란재아파트,51700,18.032791844389994,2866.9992115549144,4.0,2005.0,21.0
2026-01-03,금천구,독산동,금천롯데캐슬골드파크2차201동202동,90000,18.14441721874338,4960.203401133712,31.0,2017.0,9.0
2026-01-03,금천구,독산동,금천롯데캐슬골드파크2차201동202동,92500,18.14441721874338,5097.986828942981,12.0,2017.0,9.0
2026-01-03,강서구,염창동,금호타운,87000,18.114166439785826,4802.870741482965,15.0,1999.0,27.0
2026-01-03,성북구,길음동,길음뉴타운6단지(래미안),130000,25.42547720603806,5112.98171304834,3.0,2007.0,19.0
2026-01-03,성북구,길음동,길음뉴타운6단지(래미안),147000,34.2517469824848,4291.751894441206,17.0,2007.0,19.0
2026-01-03,강서구,마곡동,한솔솔파크,113500,25.673836101279612,4420.843054082714,9.0,2005.0,21.0
2026-01-03,중랑구,중화동,한신아파트상가동유치원동(103~109),83000,25.41972955803612,3265.1802927525882,7.0,1997.0,29.0
2026-01-03,송파구,신천동,파크리오,270000,18.041564570287687,14965.442655935612,3.0,2008.0,18.0
2026-01-03,강서구,화곡동,한울에이치밸리움A동,26500,6.328462957921167,4187.43068833652,10.0,2019.0,7.0
2026-01-03,양천구,목동,목동신시가지3,237000,19.656956166621292,12056.80055401662,9.0,1986.0,40.0
2026-01-03,양천구,목동,목동신시가지3,232000,19.656956166621292,11802.437673130193,11.0,1986.0,40.0
2026-01-03,영등포구,영등포동5가,동남,85000,25.00226880842182,3399.6914700544457,6.0,1971.0,55.0
2026-01-03,중랑구,면목동,한양수자인사가정파크,97500,22.669631243004506,4300.908071898478,14.0,2019.0,7.0
2026-01-03,동대문구,전농동,래미안크레시티,152500,18.14744229663914,8403.388064677445,3.0,2014.0,12.0
2026-01-03,송파구,송파동,래미안송파파인탑,250000,26.333303082554377,9493.681792073521,17.0,2012.0,14.0
2026-01-03,동대문구,전농동,래미안크레시티,169500,25.70106180234141,6595.058262711865,13.0,2014.0,12.0
2026-01-03,성북구,종암동,래미안세레니티,113000,25.707111958132923,4395.6707460578955,18.0,2009.0,17.0
2026-01-03,동작구,상도동,래미안상도3차,171000,25.70106180234141,6653.421610169492,13.0,2004.0,22.0
2026-01-03,영등포구,여의도동,롯데캐슬아이비,224500,41.47079287291648,5413.448464512363,21.0,2005.0,21.0
2026-01-03,종로구,청운동,청운현대,160000,31.360982545300544,5101.880968457605,2.0,2000.0,26.0
2026-01-03,관악구,신림동,동부,104500,34.70066854221496,3011.4693575102433,4.0,1993.0,33.0
2026-01-03,동대문구,답십리동,래미안엘파인아파트,94000,25.682911334966878,3660.021201413427,13.0,2011.0,15.0
2026-01-03,강서구,등촌동,"등촌1,2단지주공아파트",69000,12.65995099373809,5450.258064516129,11.0,1994.0,32.0
2026-01-03,송파구,문정동,문정래미안,220000,40.321263272529265,5456.178257933829,10.0,2004.0,22.0
2026-01-03,성북구,장위동,래미안장위퍼스트하이,132500,30.77109235562816,4305.989480928038,4.0,2020.0,6.0
2026-01-03,노원구,상계동,동아불암,52500,25.682911334966878,2044.1607773851588,1.0,1999.0,27.0
2026-01-03,강동구,둔촌동,둔촌푸르지오,158000,25.688961490758388,6150.501648610457,17.0,2010.0,16.0
2026-01-03,노원구,공릉동,태릉해링턴플레이스,111500,25.707111958132923,4337.3211343845605,8.0,2022.0,4.0
2026-01-03,송파구,풍납동,미랜드퀸,81000,25.67988625707112,3154.219578277771,5.0,2008.0,18.0
2026-01-03,마포구,공덕동,마포현대,136500,16.580451946637627,8232.58620689655,4.0,1988.0,38.0
2026-01-03,중랑구,면목동,면목한신,41000,13.745953958314427,2982.695862676056,13.0,1987.0,39.0
2026-01-03,은평구,녹번동,래미안베라힐즈,113000,18.14744229663914,6226.77279546591,19.0,2019.0,7.0
2026-01-03,노원구,월계동,한진한화그랑빌,87500,18.13231690716036,4825.638138138138,26.0,2002.0,24.0
2026-01-03,강북구,미아동,한화포레나미아,91700,22.678101461112625,4043.5483612789626,19.0,0.0,2026.0
2026-01-03,송파구,가락동,헬리오시티,182500,11.82805457240524,15429.418158567774,21.0,2018.0,8.0
2026-01-03,마포구,망원동,마포한강제이스카이,38000,9.536255558580635,3984.7925390178907,3.0,2019.0,7.0
2026-01-03,광진구,구의동,현대프라임,171000,18.09601597241129,9449.593781344032,30.0,1997.0,29.0
2026-01-03,강동구,천호동,형인허브빌,64500,22.93311552772484,2812.526711515631,4.0,2008.0,18.0
2026-01-03,서대문구,홍제동,홍제원현대(459-0),85000,18.129291829264606,4688.544969130652,15.0,2000.0,26.0
2026-01-03,서대문구,홍제동,홍제원현대(459-0),105000,25.682911334966878,4088.3215547703176,11.0,2000.0,26.0
2026-01-03,서대문구,홍제동,홍제원현대(459-0),120000,34.70369362011072,3457.845188284519,13.0,2000.0,26.0
2026-01-03,송파구,거여동,현대2차,108000,25.096046223190246,4303.466730954677,7.0,1992.0,34.0
2026-01-03,은평구,대조동,힐스테이트 메디알레,136283,25.634510088634784,5316.387928959169,8.0,0.0,2026.0
2026-01-03,은평구,응암동,힐스테이트녹번역,132000,25.710137036028677,5134.161666078362,1.0,2022.0,4.0
2026-01-03,은평구,응암동,힐스테이트녹번역,136000,25.710137036028677,5289.742322626192,12.0,2022.0,4.0
2026-01-03,영등포구,신길동,힐스테이트클래시안,161000,18.123241673473093,8883.62043064597,4.0,2020.0,6.0
2026-01-03,구로구,개봉동,개봉동현대아이파크,80800,18.14744229663914,4452.418069678279,6.0,2006.0,20.0
2026-01-03,노원구,상계동,두산,49500,18.14139214084763,2728.5667833916955,6.0,1994.0,32.0
2026-01-03,성북구,석관동,두산,62000,18.14139214084763,3417.5987993996996,6.0,1998.0,28.0
2026-01-03,강남구,일원동,디에이치자이개포,447000,31.418459025319905,14227.305025996533,5.0,2021.0,5.0
2026-01-03,서대문구,홍제동,홍제현대,83000,25.123271924252048,3303.7098133654426,1.0,1992.0,34.0
2026-01-04,강북구,미아동,한화포레나미아,67500,16.331488035816925,4133.120010372867,5.0,0.0,2026.0
2026-01-04,영등포구,당산동,강변래미안,162500,24.028193725988448,6762.888707037642,8.0,2002.0,24.0
2026-01-04,동작구,본동,삼성래미안,148500,25.479021084792933,5828.324389143495,11.0,2004.0,22.0
2026-01-04,마포구,상암동,상암월드컵파크2단지,110000,18.12626675136885,6068.541388518023,2.0,2003.0,23.0
2026-01-04,송파구,오금동,상아2차아파트,120000,13.84578152887437,8666.899715971158,6.0,1988.0,38.0
2026-01-04,노원구,상계동,상계주공3(고층),69000,17.90846114287443,3852.9273648648646,14.0,1987.0,39.0
2026-01-04,노원구,상계동,상계주공1(고층),59500,17.548476873279487,3390.607653852784,13.0,1988.0,38.0
2026-01-04,중랑구,신내동,벽산,51500,18.084823184196996,2847.6916514728264,20.0,2000.0,26.0
2026-01-04,강서구,염창동,벽산늘푸른,70800,18.14139214084763,3902.6773386693344,13.0,1998.0,28.0
2026-01-04,서대문구,홍은동,e편한세상홍제가든플라츠,114000,18.147744804428715,6281.772265839875,13.0,2023.0,3.0
2026-01-04,강동구,성내동,성내동삼성아파트,127000,18.114166439785826,7011.087174348697,9.0,1999.0,27.0
2026-01-04,강동구,상일동,중앙하이츠,123000,25.480231115951238,4827.271755906446,6.0,1992.0,34.0
2026-01-04,강서구,방화동,방화3차우림필유,67500,25.214024261124724,2677.0815836832635,2.0,2005.0,21.0
2026-01-04,성북구,정릉동,정릉스카이쌍용아파트,60000,18.120216595577336,3311.2186978297163,11.0,1999.0,27.0
2026-01-04,영등포구,문래동6가,문래미원,110500,37.6349941010981,2936.0971786833857,6.0,1996.0,30.0
2026-01-04,동대문구,용두동,래미안 허브리츠,169000,34.78234564540037,4858.78674552096,19.0,2011.0,15.0
2026-01-04,광진구,구의동,명성,50000,19.61460507608071,2549.1209130166562,3.0,2003.0,23.0
2026-01-04,은평구,응암동,백련산파크자이,87000,18.086638230934447,4810.180802488752,17.0,2021.0,5.0
2026-01-04,노원구,공릉동,청솔아파트9,83000,25.682911334966878,3231.720848056537,4.0,2000.0,26.0
2026-01-04,성동구,행당동,대림e-편한세상,161500,18.138367062951872,8903.778352234824,14.0,2000.0,26.0
2026-01-04,성북구,장위동,참누리아파트,67500,18.14441721874338,3720.1525508502837,11.0,2006.0,20.0
2026-01-04,성북구,정릉동,우방,54000,25.688961490758388,2102.070183702308,15.0,1999.0,27.0
2026-01-04,성북구,정릉동,정릉스카이쌍용아파트,74900,25.46813080436821,2940.9303955339115,14.0,1999.0,27.0
2026-01-04,중랑구,망우동,아스테르아파트,45000,11.374292888041868,3956.289893617021,16.0,2024.0,2.0
2026-01-05,은평구,진관동,우물골2단지두산위브(209~222동)BL2-8,87900,25.5649332970324,3438.3035143769966,8.0,2009.0,17.0
2026-01-05,강북구,미아동,에스케이북한산시티,66000,25.625434854947514,2575.5660488726244,18.0,2004.0,22.0
2026-01-05,영등포구,대림동,쌍용플래티넘S,10000,5.517742081858608,1812.3355263157894,3.0,2013.0,13.0
2026-01-05,송파구,풍납동,쌍용,120000,25.670811023383852,4674.569879802027,6.0,1994.0,32.0
2026-01-05,양천구,신정동,신트리1,87000,18.06879027134949,4814.932194876946,12.0,1999.0,27.0
2026-01-05,송파구,풍납동,신동아파밀리에,70000,17.956862389206524,3898.231132075471,8.0,1993.0,33.0
2026-01-05,구로구,구로동,신도림태영타운,124800,25.673836101279612,4860.979851537645,18.0,2000.0,26.0
2026-01-05,강남구,수서동,신동아,185000,11.952082766131229,15478.473804100227,4.0,1992.0,34.0
2026-01-05,중랑구,신내동,신내11대명,50500,18.077865505036755,2793.4713855421687,5.0,1996.0,30.0
2026-01-05,노원구,공릉동,시영2단지(라이프)아파트,34300,11.97930846719303,2863.2704545454544,8.0,1994.0,32.0
2026-01-05,구로구,고척동,"우성,현대아파트",55800,17.696705690171523,3153.1292307692306,4.0,1987.0,39.0
2026-01-05,송파구,거여동,송파시그니처롯데캐슬,178000,18.14441721874338,9810.180060020008,24.0,2021.0,5.0
2026-01-05,송파구,장지동,송파파인타운12단지,190000,25.682911334966878,7397.915194346289,15.0,2011.0,15.0
2026-01-05,강서구,방화동,신동아,74500,25.655685633905076,2903.839759462327,10.0,1995.0,31.0
2026-01-05,구로구,신도림동,우성2,103000,25.65871071180083,4014.2313133694884,4.0,1996.0,30.0
2026-01-05,양천구,신정동,유원목동,157000,25.707111958132923,6107.259355142386,9.0,1990.0,36.0
2026-01-05,노원구,상계동,은빛2단지,53800,18.135341985056115,2966.5831526271895,9.0,1998.0,28.0
2026-01-05,강동구,천호동,천호동삼성아파트,87000,18.108116283994313,4804.475442699632,1.0,1997.0,29.0
2026-01-05,강서구,염창동,태영,80000,18.14139214084763,4409.804902451226,15.0,1999.0,27.0
2026-01-05,도봉구,창동,창동주공3단지(해등마을),65000,17.548476873279487,3704.02516807447,7.0,1990.0,36.0
2026-01-05,송파구,가락동,테라펠리체송파,65800,10.269231932722269,6407.489910743217,14.0,2021.0,5.0
2026-01-05,광진구,자양동,자양7차현대홈타운,154000,18.13231690716036,8493.123123123123,7.0,2001.0,25.0
2026-01-05,송파구,잠실동,트리지움,321000,25.661735789696586,12508.896616762937,17.0,2007.0,19.0
2026-01-05,양천구,신월동,삼익4차플라주,61300,25.39099131802644,2414.2420920950735,10.0,2008.0,18.0
2026-01-05,강서구,등촌동,제일(코오롱),86000,25.661735789696586,3351.293174584463,3.0,1999.0,27.0
2026-01-05,동작구,상도동,중앙하이츠빌,147000,37.39056780712104,3931.4727917023993,12.0,2003.0,23.0
2026-01-05,광진구,자양동,파라다이스리버빌,181500,46.356293674562124,3915.325959279561,17.0,2001.0,25.0
2026-01-05,서대문구,홍은동,풍림2,57000,17.696705690171523,3220.9384615384615,2.0,1990.0,36.0
2026-01-05,구로구,구로동,월드,71000,25.6950116465499,2763.1822462914997,20.0,1998.0,28.0
2026-01-05,노원구,상계동,은빛1단지,41500,15.055812687176696,2756.410488245931,12.0,1998.0,28.0
2026-01-05,강서구,내발산동,우장산힐스테이트,120000,18.14441721874338,6613.604534844949,1.0,2005.0,21.0
2026-01-05,송파구,잠실동,트리지움,317000,25.698036724445657,12335.572689817538,15.0,2007.0,19.0
2026-01-05,은평구,불광동,라이프미성,86000,25.60728438757298,3358.4193738924982,7.0,1988.0,38.0
2026-01-05,서초구,방배동,방배대우디오빌,29000,8.954230571437215,3238.6925675675675,6.0,2005.0,21.0
2026-01-05,동대문구,용두동,롯데캐슬피렌체,39500,9.19623680309768,4295.235197368421,4.0,2009.0,17.0
2026-01-05,양천구,신정동,학마을1단지,53900,15.119339322987567,3564.970588235294,6.0,2000.0,26.0
2026-01-05,동작구,사당동,삼성래미안,160000,47.93780439846326,3337.6580760784514,7.0,2003.0,23.0
2026-01-05,구로구,고척동,서울가든,69000,25.710137036028677,2683.766325450053,10.0,1989.0,37.0
2026-01-05,관악구,봉천동,서울대입구삼성,90000,34.78234564540037,2587.51956862063,6.0,1999.0,27.0
2026-01-05,노원구,월계동,서울원 아이파크,142990,25.50654929364431,5606.011160264242,39.0,0.0,2026.0
2026-01-05,노원구,월계동,서울원 아이파크,145000,25.61061197325831,5661.715547891001,31.0,0.0,2026.0
2026-01-05,노원구,월계동,서울원 아이파크,185971,34.00127053271622,5469.530905354188,22.0,0.0,2026.0
2026-01-05,노원구,상계동,북부현대,40200,17.920561454457452,2243.2332883187037,5.0,1996.0,30.0
2026-01-05,강서구,마곡동,벽산,78000,18.14441721874338,4298.8429476492165,9.0,1999.0,27.0
2026-01-05,영등포구,양평동1가,삼환,68200,18.077865505036755,3772.5692771084337,3.0,1994.0,32.0
2026-01-05,노원구,상계동,상계주공9(고층),42000,13.885107541519194,3024.823529411765,8.0,1988.0,38.0
2026-01-05,노원구,상계동,불암현대,65000,25.682911334966878,2530.865724381625,9.0,1999.0,27.0
2026-01-05,마포구,상암동,상암월드컵파크2단지,97000,15.09513869982152,6425.909819639279,8.0,2003.0,23.0
2026-01-05,성북구,하월곡동,래미안월곡,100500,25.58883141240887,3927.4947097140293,8.0,2006.0,20.0
2026-01-05,강서구,마곡동,마곡13단지힐스테이트마스터,142000,18.145022234322536,7825.837751325397,16.0,2017.0,9.0
2026-01-05,강북구,미아동,두산위브트레지움,89000,25.704086880237167,3462.484406261033,8.0,2011.0,15.0
2026-01-05,양천구,목동,목동신시가지4,196000,14.729104274435066,13306.987060998152,14.0,1986.0,40.0
2026-01-05,도봉구,창동,미소애,34000,13.753819160843392,2472.040645757269,2.0,2005.0,21.0
2026-01-05,구로구,개봉동,두산,55000,18.056689959766462,3045.9624727760097,25.0,1997.0,29.0
